species_id	contig	pos
Eubacterium_eligens_61678	NC_012778	359323
Eubacterium_eligens_61678	NC_012778	359542
Eubacterium_eligens_61678	NC_012778	360397
Eubacterium_eligens_61678	NC_012778	224826
Eubacterium_eligens_61678	NC_012778	224838
Eubacterium_eligens_61678	NC_012778	224820
Eubacterium_eligens_61678	NC_012778	659798
Eubacterium_eligens_61678	NC_012778	552568
Eubacterium_eligens_61678	NC_012778	552727
Eubacterium_eligens_61678	NC_012778	1900878
Eubacterium_eligens_61678	NC_012778	1900860
Eubacterium_eligens_61678	NC_012778	1900884
Eubacterium_eligens_61678	NC_012778	1900890
Eubacterium_eligens_61678	NC_012778	1894181
Eubacterium_eligens_61678	NC_012778	1895828
Eubacterium_eligens_61678	NC_012778	1825396
Eubacterium_eligens_61678	NC_012778	1176269
Eubacterium_eligens_61678	NC_012778	1159462
Eubacterium_eligens_61678	NC_012778	64146
Eubacterium_eligens_61678	NC_012778	475282
Eubacterium_eligens_61678	NC_012778	475279
Eubacterium_eligens_61678	NC_012778	474733
Eubacterium_eligens_61678	NC_012778	474787
Eubacterium_eligens_61678	NC_012778	474758
Eubacterium_eligens_61678	NC_012778	479508
Eubacterium_eligens_61678	NC_012778	479507
Eubacterium_eligens_61678	NC_012778	479502
Eubacterium_eligens_61678	NC_012778	481753
Eubacterium_eligens_61678	NC_012778	481062
Eubacterium_eligens_61678	NC_012780	571199
Eubacterium_eligens_61678	NC_012780	571202
Eubacterium_eligens_61678	NC_012780	571214
Eubacterium_eligens_61678	NC_012780	571216
Eubacterium_eligens_61678	NC_012778	1633896
Eubacterium_eligens_61678	NC_012778	1125411
Eubacterium_eligens_61678	NC_012778	944205
Eubacterium_eligens_61678	NC_012778	939551
Eubacterium_eligens_61678	NC_012780	166333
Eubacterium_eligens_61678	NC_012780	166627
Eubacterium_eligens_61678	NC_012780	167640
Eubacterium_eligens_61678	NC_012780	167706
Eubacterium_eligens_61678	NC_012780	168300
Eubacterium_eligens_61678	NC_012780	168444
Eubacterium_eligens_61678	NC_012780	168510
Eubacterium_eligens_61678	NC_012780	168681
Eubacterium_eligens_61678	NC_012780	168277
Eubacterium_eligens_61678	NC_012780	62813
Eubacterium_eligens_61678	NC_012780	62818
Eubacterium_eligens_61678	NC_012780	64606
Eubacterium_eligens_61678	NC_012780	64503
Eubacterium_eligens_61678	NC_012780	65069
Eubacterium_eligens_61678	NC_012778	493359
Eubacterium_eligens_61678	NC_012778	722995
Eubacterium_eligens_61678	NC_012778	720545
Eubacterium_eligens_61678	NC_012778	720581
Eubacterium_eligens_61678	NC_012778	87079
Eubacterium_eligens_61678	NC_012778	87103
Eubacterium_eligens_61678	NC_012778	87106
Eubacterium_eligens_61678	NC_012778	87412
Eubacterium_eligens_61678	NC_012778	1773473
Eubacterium_eligens_61678	NC_012778	86425
Eubacterium_eligens_61678	NC_012778	86013
Eubacterium_eligens_61678	NC_012778	86025
Eubacterium_eligens_61678	NC_012778	86064
Eubacterium_eligens_61678	NC_012778	1199345
Eubacterium_eligens_61678	NC_012778	2130995
Eubacterium_eligens_61678	NC_012778	2131280
Eubacterium_eligens_61678	NC_012778	1756682
Eubacterium_eligens_61678	NC_012778	1755923
Eubacterium_eligens_61678	NC_012778	1766312
Eubacterium_eligens_61678	NC_012778	1765329
Eubacterium_eligens_61678	NC_012778	1765386
Eubacterium_eligens_61678	NC_012778	1766293
Eubacterium_eligens_61678	NC_012778	1106596
Eubacterium_eligens_61678	NC_012778	1106584
Eubacterium_eligens_61678	NC_012778	1106599
Eubacterium_eligens_61678	NC_012778	1106705
Eubacterium_eligens_61678	NC_012778	331529
Eubacterium_eligens_61678	NC_012778	331580
Eubacterium_eligens_61678	NC_012780	350294
Eubacterium_eligens_61678	NC_012778	108695
Eubacterium_eligens_61678	NC_012778	108698
Eubacterium_eligens_61678	NC_012778	108694
Eubacterium_eligens_61678	NC_012778	440223
Eubacterium_eligens_61678	NC_012778	439301
Eubacterium_eligens_61678	NC_012778	439322
Eubacterium_eligens_61678	NC_012778	438833
Eubacterium_eligens_61678	NC_012778	438917
Eubacterium_eligens_61678	NC_012778	438829
Eubacterium_eligens_61678	NC_012778	945601
Eubacterium_eligens_61678	NC_012778	948846
Eubacterium_eligens_61678	NC_012778	1430949
Eubacterium_eligens_61678	NC_012778	1430951
Eubacterium_eligens_61678	NC_012780	235087
Eubacterium_eligens_61678	NC_012780	238725
Eubacterium_eligens_61678	NC_012778	1008498
Eubacterium_eligens_61678	NC_012778	1008750
Eubacterium_eligens_61678	NC_012778	1008774
Eubacterium_eligens_61678	NC_012778	1008747
Eubacterium_eligens_61678	NC_012778	1009056
Eubacterium_eligens_61678	NC_012778	1208411
Eubacterium_eligens_61678	NC_012778	1208432
Eubacterium_eligens_61678	NC_012778	1208435
Eubacterium_eligens_61678	NC_012778	1208456
Eubacterium_eligens_61678	NC_012778	1208471
Eubacterium_eligens_61678	NC_012778	2141843
Eubacterium_eligens_61678	NC_012778	2141849
Eubacterium_eligens_61678	NC_012778	1100733
Eubacterium_eligens_61678	NC_012778	1706931
Eubacterium_eligens_61678	NC_012778	1706934
Eubacterium_eligens_61678	NC_012778	1645474
Eubacterium_eligens_61678	NC_012778	1648499
Eubacterium_eligens_61678	NC_012778	1426179
Eubacterium_eligens_61678	NC_012778	1210082
Eubacterium_eligens_61678	NC_012778	51599
Eubacterium_eligens_61678	NC_012778	1975756
Eubacterium_eligens_61678	NC_012778	1983116
Eubacterium_eligens_61678	NC_012778	1097249
Eubacterium_eligens_61678	NC_012778	1097258
Eubacterium_eligens_61678	NC_012778	1097261
Eubacterium_eligens_61678	NC_012778	1097245
Eubacterium_eligens_61678	NC_012778	1529968
Eubacterium_eligens_61678	NC_012778	1529971
Eubacterium_eligens_61678	NC_012778	1529948
Eubacterium_eligens_61678	NC_012780	109066
Eubacterium_eligens_61678	NC_012780	109162
Eubacterium_eligens_61678	NC_012780	109408
Eubacterium_eligens_61678	NC_012780	109089
Eubacterium_eligens_61678	NC_012780	109149
Eubacterium_eligens_61678	NC_012780	109093
Eubacterium_eligens_61678	NC_012780	372317
Eubacterium_eligens_61678	NC_012778	1961285
Eubacterium_eligens_61678	NC_012780	140761
Eubacterium_eligens_61678	NC_012778	76014
Eubacterium_eligens_61678	NC_012778	76023
Eubacterium_eligens_61678	NC_012778	76029
Eubacterium_eligens_61678	NC_012780	380172
Eubacterium_eligens_61678	NC_012780	380178
Eubacterium_eligens_61678	NC_012780	380190
Eubacterium_eligens_61678	NC_012780	384747
Eubacterium_eligens_61678	NC_012780	505594
Eubacterium_eligens_61678	NC_012780	504717
Eubacterium_eligens_61678	NC_012780	35453
Eubacterium_eligens_61678	NC_012778	1493747
Eubacterium_eligens_61678	NC_012778	1329568
Eubacterium_eligens_61678	NC_012780	125892
Eubacterium_eligens_61678	NC_012780	396860
Eubacterium_eligens_61678	NC_012780	396872
Eubacterium_eligens_61678	NC_012780	488533
Eubacterium_eligens_61678	NC_012778	1045619
Eubacterium_eligens_61678	NC_012778	1251444
Eubacterium_eligens_61678	NC_012778	1251435
Eubacterium_eligens_61678	NC_012778	1875281
Eubacterium_eligens_61678	NC_012780	224017
Eubacterium_eligens_61678	NC_012780	224032
Eubacterium_eligens_61678	NC_012778	194109
Eubacterium_eligens_61678	NC_012778	193308
Eubacterium_eligens_61678	NC_012778	193310
Eubacterium_eligens_61678	NC_012778	193323
Eubacterium_eligens_61678	NC_012778	880997
Eubacterium_eligens_61678	NC_012778	880993
Eubacterium_eligens_61678	NC_012778	864911
Eubacterium_eligens_61678	NC_012780	75524
Eubacterium_eligens_61678	NC_012780	75529
Eubacterium_eligens_61678	NC_012778	760803
Eubacterium_eligens_61678	NC_012778	1359219
Parabacteroides_distasonis_56985	ACUD01000002	567715
Parabacteroides_merdae_56972	NZ_DS264542	139535
Parabacteroides_merdae_56972	NZ_DS264542	139529
Parabacteroides_merdae_56972	NZ_DS264542	24857
Parabacteroides_merdae_56972	NZ_DS264492	134829
Parabacteroides_merdae_56972	NZ_DS264460	52225
Parabacteroides_merdae_56972	NZ_DS264527	298813
Parabacteroides_merdae_56972	NZ_DS264461	170844
Parabacteroides_merdae_56972	NZ_DS264461	170849
Parabacteroides_merdae_56972	NZ_DS264475	107473
Parabacteroides_merdae_56972	NZ_DS264546	373913
Parabacteroides_merdae_56972	NZ_DS264527	234407
Parabacteroides_merdae_56972	NZ_DS264543	37517
Parabacteroides_merdae_56972	NZ_DS264543	27198
Parabacteroides_merdae_56972	NZ_DS264545	103124
Parabacteroides_merdae_56972	NZ_DS264461	11006
Parabacteroides_merdae_56972	NZ_DS264518	216616
Parabacteroides_merdae_56972	NZ_DS264518	216637
Parabacteroides_merdae_56972	NZ_DS264518	216646
Parabacteroides_merdae_56972	NZ_DS264518	216605
Parabacteroides_merdae_56972	NZ_DS264518	216635
Parabacteroides_merdae_56972	NZ_DS264465	15969
Parabacteroides_merdae_56972	NZ_DS264475	172244
Parabacteroides_merdae_56972	NZ_DS264540	299298
Parabacteroides_merdae_56972	NZ_DS264518	221350
Parabacteroides_merdae_56972	NZ_DS264542	61436
Bacteroides_caccae_53434	NZ_AAVM02000005	293720
Bacteroides_caccae_53434	NZ_AAVM02000001	444193
Bacteroides_caccae_53434	NZ_AAVM02000007	166702
Bacteroides_caccae_53434	NZ_AAVM02000007	166768
Bacteroides_caccae_53434	NZ_AAVM02000007	166716
Bacteroides_caccae_53434	NZ_AAVM02000007	166750
Bacteroides_caccae_53434	NZ_AAVM02000007	167119
Bacteroides_xylanisolvens_57185	NZ_EQ973258	106223
Bacteroides_xylanisolvens_57185	NZ_EQ973252	143498
Bacteroides_xylanisolvens_57185	NZ_EQ973246	474863
Bacteroides_xylanisolvens_57185	NZ_EQ973246	1225665
Bacteroides_xylanisolvens_57185	NZ_EQ973261	59082
Bacteroides_xylanisolvens_57185	NZ_EQ973252	34292
Bacteroides_xylanisolvens_57185	NZ_EQ973252	34283
Bacteroides_xylanisolvens_57185	NZ_EQ973252	34313
Bacteroides_xylanisolvens_57185	NZ_EQ973248	288333
Bacteroides_xylanisolvens_57185	NZ_EQ973260	13381
Bacteroides_xylanisolvens_57185	NZ_EQ973260	13387
Bacteroides_xylanisolvens_57185	NZ_EQ973260	13393
Bacteroides_xylanisolvens_57185	NZ_EQ973247	905247
Bacteroides_xylanisolvens_57185	NZ_EQ973247	908625
Bacteroides_xylanisolvens_57185	NZ_EQ973246	1103924
Bacteroides_xylanisolvens_57185	NZ_EQ973246	1103930
Bacteroides_xylanisolvens_57185	NZ_EQ973267	42556
Bacteroides_xylanisolvens_57185	NZ_EQ973267	42572
Bacteroides_xylanisolvens_57185	NZ_EQ973250	240567
Bacteroides_xylanisolvens_57185	NZ_EQ973267	32771
Bacteroides_xylanisolvens_57185	NZ_EQ973267	32765
Bacteroides_xylanisolvens_57185	NZ_EQ973249	103456
Bacteroides_xylanisolvens_57185	NZ_EQ973246	166665
Bacteroides_xylanisolvens_57185	NZ_EQ973253	24099
Bacteroides_xylanisolvens_57185	NZ_EQ973261	116022
Bacteroides_xylanisolvens_57185	NZ_EQ973261	116010
Bacteroides_xylanisolvens_57185	NZ_EQ973246	636093
Bacteroides_xylanisolvens_57185	NZ_EQ973246	636036
Bacteroides_xylanisolvens_57185	NZ_EQ973246	636087
Bacteroides_xylanisolvens_57185	NZ_EQ973246	636031
Bacteroides_xylanisolvens_57185	NZ_EQ973258	62221
Bacteroides_xylanisolvens_57185	NZ_EQ973258	62230
Bacteroides_xylanisolvens_57185	NZ_EQ973246	1235946
Bacteroides_xylanisolvens_57185	NZ_EQ973247	475776
Bacteroides_xylanisolvens_57185	NZ_EQ973253	75142
Bacteroides_xylanisolvens_57185	NZ_EQ973253	73288
Barnesiella_intestinihominis_62208	ADLE01000001	469022
Barnesiella_intestinihominis_62208	ADLE01000001	469064
Barnesiella_intestinihominis_62208	ADLE01000008	228765
Barnesiella_intestinihominis_62208	ADLE01000001	119602
Barnesiella_intestinihominis_62208	ADLE01000016	80215
Barnesiella_intestinihominis_62208	ADLE01000011	40978
Barnesiella_intestinihominis_62208	ADLE01000001	470725
Barnesiella_intestinihominis_62208	ADLE01000016	82772
Barnesiella_intestinihominis_62208	ADLE01000018	16996
Bacteroides_stercoris_56735	NZ_DS499677	84282
Faecalibacterium_prausnitzii_57453	NZ_DS483497	54003
Faecalibacterium_prausnitzii_57453	NZ_DS483503	145164
Faecalibacterium_prausnitzii_57453	NZ_DS483503	145173
Faecalibacterium_prausnitzii_57453	NZ_DS483501	107664
Faecalibacterium_prausnitzii_57453	NZ_DS483501	107671
Faecalibacterium_prausnitzii_57453	NZ_DS483494	51547
Faecalibacterium_prausnitzii_57453	NZ_DS483494	51562
Faecalibacterium_prausnitzii_57453	NZ_DS483494	51811
Faecalibacterium_prausnitzii_57453	NZ_DS483503	951572
Faecalibacterium_prausnitzii_57453	NZ_DS483503	951581
Faecalibacterium_prausnitzii_57453	NZ_DS483503	951584
Faecalibacterium_prausnitzii_57453	NZ_DS483503	951587
Faecalibacterium_prausnitzii_57453	NZ_DS483494	4929
Faecalibacterium_prausnitzii_57453	NZ_DS483494	4927
Faecalibacterium_prausnitzii_57453	NZ_DS483482	95934
Faecalibacterium_prausnitzii_57453	NZ_DS483503	519994
Faecalibacterium_prausnitzii_57453	NZ_DS483503	519786
Faecalibacterium_prausnitzii_57453	NZ_DS483486	3734
Faecalibacterium_prausnitzii_57453	NZ_DS483491	35134
Faecalibacterium_prausnitzii_57453	NZ_DS483503	827635
Faecalibacterium_prausnitzii_57453	NZ_DS483503	493745
Faecalibacterium_prausnitzii_57453	NZ_DS483503	170370
Faecalibacterium_prausnitzii_57453	NZ_DS483495	50083
Faecalibacterium_prausnitzii_57453	NZ_DS483503	397632
Coprococcus_comes_61587	NZ_GG662014	110368
Coprococcus_comes_61587	NZ_GG662014	108543
Coprococcus_comes_61587	NZ_GG662014	108540
Coprococcus_comes_61587	NZ_GG662014	108536
Coprococcus_comes_61587	NZ_GG662008	257160
Coprococcus_comes_61587	NZ_GG662008	257163
Coprococcus_comes_61587	NZ_GG662008	257157
Coprococcus_comes_61587	NZ_GG662008	257166
Coprococcus_comes_61587	NZ_GG662007	651973
Coprococcus_comes_61587	NZ_GG662007	651977
Odoribacter_splanchnicus_62174	NC_015160	304091
Odoribacter_splanchnicus_62174	NC_015160	4141405
Odoribacter_splanchnicus_62174	NC_015160	4141369
Odoribacter_splanchnicus_62174	NC_015160	3607191
Odoribacter_splanchnicus_62174	NC_015160	1986996
Odoribacter_splanchnicus_62174	NC_015160	1986993
Odoribacter_splanchnicus_62174	NC_015160	1987005
Odoribacter_splanchnicus_62174	NC_015160	1812833
Bacteroides_finegoldii_57739	NZ_GG688319	70575
Bacteroides_finegoldii_57739	NZ_GG688319	70562
Bacteroides_finegoldii_57739	NZ_GG688319	70565
Bacteroides_finegoldii_57739	NZ_GG688317	502743
Bacteroides_finegoldii_57739	NZ_GG688319	78951
Bacteroides_finegoldii_57739	NZ_GG688319	78980
Bacteroides_finegoldii_57739	NZ_GG688319	78896
Bacteroides_finegoldii_57739	NZ_GG688319	78911
Bacteroides_finegoldii_57739	NZ_GG688325	17596
Faecalibacterium_prausnitzii_61481	NZ_GG697157	82029
Faecalibacterium_prausnitzii_61481	NZ_GG697157	83049
Faecalibacterium_prausnitzii_61481	NZ_GG697157	81074
Faecalibacterium_prausnitzii_61481	NZ_GG697157	81077
Faecalibacterium_prausnitzii_61481	NZ_GG697157	81092
Faecalibacterium_prausnitzii_61481	NZ_GG697157	79465
Faecalibacterium_prausnitzii_61481	NZ_GG697157	79648
Faecalibacterium_prausnitzii_61481	NZ_GG697157	79725
Faecalibacterium_prausnitzii_61481	NZ_GG697153	153372
Faecalibacterium_prausnitzii_61481	NZ_GG697151	130106
Faecalibacterium_prausnitzii_61481	NZ_GG697151	130115
Faecalibacterium_prausnitzii_61481	NZ_GG697151	149585
Faecalibacterium_prausnitzii_61481	NZ_GG697152	244643
Faecalibacterium_prausnitzii_61481	NZ_GG697152	244646
Faecalibacterium_prausnitzii_61481	NZ_GG697152	244640
Faecalibacterium_prausnitzii_61481	NZ_GG697152	244535
Faecalibacterium_prausnitzii_61481	NZ_GG697157	86918
Faecalibacterium_prausnitzii_61481	NZ_GG697157	87101
Faecalibacterium_prausnitzii_61481	NZ_GG697157	86914
Faecalibacterium_prausnitzii_61481	NZ_GG697152	59696
Faecalibacterium_prausnitzii_61481	NZ_GG697152	59694
Faecalibacterium_prausnitzii_61481	NZ_GG697157	97599
Faecalibacterium_prausnitzii_61481	NZ_GG697157	97932
Faecalibacterium_prausnitzii_61481	NZ_GG697157	97607
Faecalibacterium_prausnitzii_61481	NZ_GG697157	97646
Faecalibacterium_prausnitzii_61481	NZ_GG697157	97161
Faecalibacterium_prausnitzii_61481	NZ_GG697157	97266
Faecalibacterium_prausnitzii_61481	NZ_GG697157	94712
Faecalibacterium_prausnitzii_61481	NZ_GG697157	94739
Faecalibacterium_prausnitzii_61481	NZ_GG697157	94808
Faecalibacterium_prausnitzii_61481	NZ_GG697157	94733
Faecalibacterium_prausnitzii_61481	NZ_GG697157	94796
Faecalibacterium_prausnitzii_61481	NZ_GG697157	95006
Faecalibacterium_prausnitzii_61481	NZ_GG697151	527654
Faecalibacterium_prausnitzii_61481	NZ_GG697157	94319
Faecalibacterium_prausnitzii_61481	NZ_GG697157	98212
Faecalibacterium_prausnitzii_61481	NZ_GG697157	98977
Faecalibacterium_prausnitzii_61481	NZ_GG697157	106427
Faecalibacterium_prausnitzii_61481	NZ_GG697157	106433
Faecalibacterium_prausnitzii_61481	NZ_GG697157	106451
Faecalibacterium_prausnitzii_61481	NZ_GG697153	238311
Faecalibacterium_prausnitzii_61481	NZ_GG697149	360131
Faecalibacterium_prausnitzii_61481	NZ_GG697154	2813
Faecalibacterium_prausnitzii_61481	NZ_GG697154	2816
Faecalibacterium_prausnitzii_61481	NZ_GG697150	204148
Alistipes_senegalensis_58364	CAHI01000030	111789
Alistipes_senegalensis_58364	CAHI01000030	108574
Roseburia_inulinivorans_61943	NZ_ACFY01000139	11807
Roseburia_inulinivorans_61943	NZ_ACFY01000139	11750
Roseburia_inulinivorans_61943	NZ_ACFY01000139	5715
Roseburia_inulinivorans_61943	NZ_ACFY01000086	28339
Roseburia_inulinivorans_61943	NZ_ACFY01000086	27898
Roseburia_inulinivorans_61943	NZ_ACFY01000058	83286
Roseburia_inulinivorans_61943	NZ_ACFY01000058	83289
Roseburia_inulinivorans_61943	NZ_ACFY01000154	54849
Roseburia_inulinivorans_61943	NZ_ACFY01000023	6097
Roseburia_inulinivorans_61943	NZ_ACFY01000161	61459
Roseburia_inulinivorans_61943	NZ_ACFY01000039	5856
Roseburia_inulinivorans_61943	NZ_ACFY01000039	5855
Roseburia_inulinivorans_61943	NZ_ACFY01000039	3855
Roseburia_inulinivorans_61943	NZ_ACFY01000110	13300
Roseburia_inulinivorans_61943	NZ_ACFY01000110	13405
Roseburia_inulinivorans_61943	NZ_ACFY01000003	73821
Roseburia_inulinivorans_61943	NZ_ACFY01000165	38503
Roseburia_inulinivorans_61943	NZ_ACFY01000104	41691
Roseburia_inulinivorans_61943	NZ_ACFY01000117	17096
Roseburia_inulinivorans_61943	NZ_ACFY01000058	57715
Roseburia_inulinivorans_61943	NZ_ACFY01000058	44447
Roseburia_inulinivorans_61943	NZ_ACFY01000069	29123
Roseburia_inulinivorans_61943	NZ_ACFY01000039	2033
Roseburia_inulinivorans_61943	NZ_ACFY01000039	2036
Roseburia_inulinivorans_61943	NZ_ACFY01000156	60894
Roseburia_inulinivorans_61943	NZ_ACFY01000031	71572
Roseburia_inulinivorans_61943	NZ_ACFY01000144	34521
Roseburia_inulinivorans_61943	NZ_ACFY01000039	44882
Roseburia_inulinivorans_61943	NZ_ACFY01000112	4433
Roseburia_inulinivorans_61943	NZ_ACFY01000112	4417
Roseburia_inulinivorans_61943	NZ_ACFY01000112	4423
Roseburia_inulinivorans_61943	NZ_ACFY01000062	15749
Roseburia_inulinivorans_61943	NZ_ACFY01000062	15785
Roseburia_inulinivorans_61943	NZ_ACFY01000062	15797
Roseburia_inulinivorans_61943	NZ_ACFY01000031	70558
Roseburia_inulinivorans_61943	NZ_ACFY01000058	84075
Roseburia_inulinivorans_61943	NZ_ACFY01000038	4521
Roseburia_inulinivorans_61943	NZ_ACFY01000038	293
Roseburia_inulinivorans_61943	NZ_ACFY01000143	16809
Roseburia_inulinivorans_61943	NZ_ACFY01000022	3886
Roseburia_inulinivorans_61943	NZ_ACFY01000155	5031
Roseburia_inulinivorans_61943	NZ_ACFY01000147	32249
Roseburia_inulinivorans_61943	NZ_ACFY01000097	13960
Roseburia_inulinivorans_61943	NZ_ACFY01000097	13966
Roseburia_inulinivorans_61943	NZ_ACFY01000097	13978
Roseburia_inulinivorans_61943	NZ_ACFY01000095	29893
Roseburia_inulinivorans_61943	NZ_ACFY01000096	14305
Roseburia_inulinivorans_61943	NZ_ACFY01000098	6600
Roseburia_inulinivorans_61943	NZ_ACFY01000154	1842
Roseburia_inulinivorans_61943	NZ_ACFY01000143	8359
Roseburia_inulinivorans_61943	NZ_ACFY01000143	8458
Roseburia_inulinivorans_61943	NZ_ACFY01000142	22701
Roseburia_inulinivorans_61943	NZ_ACFY01000142	22425
Roseburia_inulinivorans_61943	NZ_ACFY01000091	35895
Roseburia_inulinivorans_61943	NZ_ACFY01000016	6800
Roseburia_inulinivorans_61943	NZ_ACFY01000016	6986
Roseburia_inulinivorans_61943	NZ_ACFY01000091	98684
Roseburia_inulinivorans_61943	NZ_ACFY01000117	15825
Roseburia_inulinivorans_61943	NZ_ACFY01000117	14264
Roseburia_inulinivorans_61943	NZ_ACFY01000117	14267
Roseburia_inulinivorans_61943	NZ_ACFY01000003	59274
Roseburia_inulinivorans_61943	NZ_ACFY01000003	56682
Roseburia_inulinivorans_61943	NZ_ACFY01000003	57135
Roseburia_inulinivorans_61943	NZ_ACFY01000003	57151
Roseburia_inulinivorans_61943	NZ_ACFY01000104	60480
Roseburia_inulinivorans_61943	NZ_ACFY01000104	62424
Roseburia_inulinivorans_61943	NZ_ACFY01000104	62241
Roseburia_inulinivorans_61943	NZ_ACFY01000060	299
Roseburia_inulinivorans_61943	NZ_ACFY01000060	302
Roseburia_inulinivorans_61943	NZ_ACFY01000084	31779
Roseburia_inulinivorans_61943	NZ_ACFY01000017	957
Roseburia_inulinivorans_61943	NZ_ACFY01000017	966
Roseburia_inulinivorans_61943	NZ_ACFY01000003	40255
Roseburia_inulinivorans_61943	NZ_ACFY01000117	29403
Roseburia_inulinivorans_61943	NZ_ACFY01000111	231
Roseburia_inulinivorans_61943	NZ_ACFY01000112	2855
Roseburia_inulinivorans_61943	NZ_ACFY01000139	9995
Roseburia_inulinivorans_61943	NZ_ACFY01000139	10090
Roseburia_inulinivorans_61943	NZ_ACFY01000139	10040
Roseburia_inulinivorans_61943	NZ_ACFY01000139	10061
Roseburia_inulinivorans_61943	NZ_ACFY01000086	127243
Roseburia_inulinivorans_61943	NZ_ACFY01000086	129080
Roseburia_inulinivorans_61943	NZ_ACFY01000086	129083
Roseburia_inulinivorans_61943	NZ_ACFY01000086	129082
Roseburia_inulinivorans_61943	NZ_ACFY01000086	129316
Roseburia_inulinivorans_61943	NZ_ACFY01000086	129322
Roseburia_inulinivorans_61943	NZ_ACFY01000086	129677
Roseburia_inulinivorans_61943	NZ_ACFY01000059	16619
Roseburia_inulinivorans_61943	NZ_ACFY01000170	25681
Roseburia_inulinivorans_61943	NZ_ACFY01000170	25675
Roseburia_inulinivorans_61943	NZ_ACFY01000170	25682
Roseburia_inulinivorans_61943	NZ_ACFY01000142	17253
Roseburia_inulinivorans_61943	NZ_ACFY01000142	17904
Roseburia_inulinivorans_61943	NZ_ACFY01000142	17255
Roseburia_inulinivorans_61943	NZ_ACFY01000142	14981
Roseburia_inulinivorans_61943	NZ_ACFY01000117	39805
Roseburia_inulinivorans_61943	NZ_ACFY01000060	23361
Roseburia_inulinivorans_61943	NZ_ACFY01000087	32285
Roseburia_inulinivorans_61943	NZ_ACFY01000110	11370
Roseburia_inulinivorans_61943	NZ_ACFY01000110	11350
Roseburia_inulinivorans_61943	NZ_ACFY01000110	11536
Roseburia_inulinivorans_61943	NZ_ACFY01000062	14250
